市区町村コード,都道府県・市区町村名,総数（人）,男（人）,女（人）,面積（参考）（km2）,人口密度（人/km2）,平均年齢（歳）,年齢中位数（歳）,年齢別人口（男女「総数」）15歳未満（人）,年齢別人口（男女「総数」）15～64歳（人）,年齢別人口（男女「総数」）65歳以上（人）,人口構成比［年齢別］(男女「総数」）15歳未満（％）,人口構成比［年齢別］(男女「総数」）15～64歳（％）,人口構成比［年齢別］(男女「総数」）65歳以上（％）,年齢別人口（男）15歳未満（人）,年齢別人口（男）15～64歳（人）,年齢別人口（男）65歳以上（人）,人口構成比［年齢別］(男）15歳未満（％）,人口構成比［年齢別］(男）15～64歳（％）,人口構成比［年齢別］(男）65歳以上（％）,年齢別人口（女）15歳未満（人）,年齢別人口（女）15～64歳（人）,年齢別人口（女）65歳以上（人）,人口構成比［年齢別］(女）15歳未満（％）,人口構成比［年齢別］(女）15～64歳（％）,人口構成比［年齢別］(女）65歳以上（％）,人口性比（％）,日本人（人）,外国人（人）,総世帯（世帯）,一般世帯（世帯）,施設等の世帯（世帯）,核家族世帯（世帯）,夫婦のみの世帯（世帯）,夫婦と子供から成る世帯（世帯）,男親と子供から成る世帯（世帯）,女親と子供から成る世帯（世帯）,単独世帯（世帯）,65歳以上の単独世帯（世帯）,夫65歳以上，妻60歳以上の夫婦のみの世帯（世帯）,3世代世帯（世帯）
28228,加東市,40645.0,19956.0,20689.0,157.55,258.0,46.30915,46.96787,5133.0,24656.0,10856.0,12.62886,60.66183,26.70931,2576.0,12558.0,4822.0,12.9084,62.92844,24.16316,2557.0,12098.0,6034.0,12.35922,58.47552,29.16526,96.45705,38780.0,1865.0,17070.0,17032.0,38.0,8538.0,3208.0,4065.0,193.0,1072.0,6466.0,1469.0,1751.0,1254.0
28229,たつの市,74316.0,35918.0,38398.0,210.87,352.4,48.66751,50.28198,9216.0,41731.0,23369.0,12.4011,56.15345,31.44545,4792.0,20979.0,10147.0,13.3415,58.40804,28.25046,4424.0,20752.0,13222.0,11.52143,54.04448,34.43409,93.54133,73772.0,544.0,27757.0,27655.0,102.0,16889.0,6191.0,8003.0,460.0,2235.0,6751.0,3145.0,4193.0,2375.0
28301,猪名川町,29680.0,13975.0,15705.0,90.33,328.6,49.11449,51.51969,3840.0,16424.0,9416.0,12.93801,55.33693,31.72507,1955.0,7770.0,4250.0,13.98927,55.59928,30.41145,1885.0,8654.0,5166.0,12.00255,55.10347,32.89398,88.9844,29491.0,189.0,10995.0,10977.0,18.0,8331.0,3351.0,3969.0,166.0,845.0,1831.0,1175.0,2286.0,460.0
28365,多可町,19261.0,9311.0,9950.0,185.19,104.0,53.10802,56.73175,1982.0,9905.0,7374.0,10.29022,51.42516,38.28462,1022.0,5048.0,3241.0,10.97626,54.21544,34.80829,960.0,4857.0,4133.0,9.64824,48.81407,41.53769,93.57789,18978.0,283.0,6562.0,6544.0,18.0,3626.0,1504.0,1504.0,114.0,504.0,1301.0,698.0,1131.0,1064.0
28381,稲美町,30268.0,14775.0,15493.0,34.92,866.8,48.69426,50.25217,3822.0,16712.0,9734.0,12.6272,55.21343,32.15938,2002.0,8414.0,4359.0,13.54992,56.94755,29.50254,1820.0,8298.0,5375.0,11.74724,53.55967,34.69309,95.36565,29824.0,444.0,11384.0,11370.0,14.0,7730.0,2880.0,3768.0,210.0,872.0,2473.0,1332.0,1998.0,753.0
28382,播磨町,33604.0,16332.0,17272.0,9.13,3680.6,46.08323,46.88752,4788.0,19549.0,9267.0,14.2483,58.17462,27.57707,2436.0,9795.0,4101.0,14.9155,59.97428,25.11021,2352.0,9754.0,5166.0,13.61742,56.4729,29.90968,94.55767,33098.0,506.0,13792.0,13781.0,11.0,9065.0,3075.0,4539.0,217.0,1234.0,3890.0,1676.0,1993.0,470.0
28442,市川町,11231.0,5482.0,5749.0,82.67,135.9,52.46599,56.5609,1125.0,5908.0,4198.0,10.01692,52.6044,37.37868,572.0,2984.0,1926.0,10.43415,54.43269,35.13316,553.0,2924.0,2272.0,9.61906,50.86102,39.51992,95.35571,11099.0,132.0,4324.0,4320.0,4.0,2616.0,1037.0,1135.0,70.0,374.0,1027.0,606.0,752.0,425.0
28443,福崎町,19377.0,9461.0,9916.0,45.79,423.2,46.78936,47.60891,2508.0,11286.0,5583.0,12.94318,58.24431,28.81251,1294.0,5741.0,2426.0,13.6772,60.68069,25.64211,1214.0,5545.0,3157.0,12.24284,55.91973,31.83743,95.41146,18889.0,488.0,7795.0,7784.0,11.0,4046.0,1415.0,2056.0,89.0,486.0,2763.0,776.0,936.0,606.0
28446,神河町,10616.0,4958.0,5658.0,202.23,52.5,52.75085,56.55034,1151.0,5409.0,4056.0,10.84213,50.95139,38.20648,564.0,2646.0,1748.0,11.37555,53.36829,35.25615,587.0,2763.0,2308.0,10.37469,48.83351,40.7918,87.62814,10554.0,62.0,3779.0,3768.0,11.0,2204.0,882.0,949.0,56.0,317.0,799.0,520.0,640.0,510.0
28464,太子町,33477.0,16253.0,17224.0,22.61,1480.6,45.93403,46.93239,4862.0,19450.0,9165.0,14.5234,58.09959,27.37701,2549.0,9649.0,4055.0,15.68326,59.3675,24.94924,2313.0,9801.0,5110.0,13.42894,56.90316,29.66791,94.36252,33235.0,242.0,12757.0,12745.0,12.0,8456.0,2952.0,4293.0,212.0,999.0,3084.0,1266.0,1940.0,773.0
28481,上郡町,13879.0,6717.0,7162.0,150.26,92.4,53.73251,58.26471,1276.0,7047.0,5556.0,9.19375,50.77455,40.0317,691.0,3590.0,2436.0,10.28733,53.44648,36.26619,585.0,3457.0,3120.0,8.16811,48.26864,43.56325,93.78665,13760.0,119.0,5537.0,5524.0,13.0,3372.0,1470.0,1348.0,114.0,440.0,1414.0,863.0,1092.0,395.0
28501,佐用町,15863.0,7567.0,8296.0,307.44,51.6,55.86393,61.05114,1462.0,7540.0,6861.0,9.21642,47.53199,43.25159,753.0,3874.0,2940.0,9.9511,51.19598,38.85291,709.0,3666.0,3921.0,8.54629,44.18997,47.26374,91.21263,15720.0,143.0,5927.0,5902.0,25.0,3210.0,1527.0,1157.0,88.0,438.0,1568.0,1010.0,1133.0,671.0
28585,香美町,16064.0,7636.0,8428.0,368.77,43.6,54.52534,59.21333,1661.0,7873.0,6530.0,10.33989,49.01021,40.6499,840.0,4037.0,2759.0,11.00052,52.86799,36.13148,821.0,3836.0,3771.0,9.74134,45.51495,44.74371,90.60275,15965.0,99.0,5912.0,5888.0,24.0,3077.0,1327.0,1134.0,103.0,513.0,1432.0,938.0,943.0,871.0
28586,新温泉町,13318.0,6302.0,7016.0,241.01,55.3,54.61909,59.73711,1401.0,6453.0,5464.0,10.5196,48.45322,41.02718,714.0,3318.0,2270.0,11.32974,52.64995,36.02031,687.0,3135.0,3194.0,9.7919,44.68358,45.52452,89.82326,13194.0,124.0,4929.0,4919.0,10.0,2510.0,1080.0,936.0,65.0,429.0,1260.0,763.0,788.0,682.0
29201,奈良市,354630.0,164846.0,189784.0,276.94,1280.5,49.23255,50.85503,39826.0,202561.0,112243.0,11.2303,57.11897,31.65073,20288.0,96360.0,48198.0,12.30724,58.45456,29.2382,19538.0,106201.0,64045.0,10.29486,55.95888,33.74626,86.8598,350909.0,3721.0,155305.0,155069.0,236.0,93428.0,36570.0,41762.0,1910.0,13186.0,52480.0,20921.0,23936.0,4659.0
29202,大和高田市,61744.0,28981.0,32763.0,16.48,3746.6,50.09134,52.53792,6006.0,36178.0,19560.0,9.72726,58.59355,31.67919,3059.0,17479.0,8443.0,10.55519,60.31193,29.13288,2947.0,18699.0,11117.0,8.9949,57.07353,33.93157,88.45649,61194.0,550.0,26095.0,26064.0,31.0,16083.0,5964.0,7037.0,422.0,2660.0,7840.0,3882.0,3698.0,1217.0
29203,大和郡山市,83285.0,39249.0,44036.0,42.69,1950.9,50.01423,51.70751,9109.0,46364.0,27812.0,10.93714,55.66909,33.39377,4605.0,22659.0,11985.0,11.73278,57.73141,30.53581,4504.0,23705.0,15827.0,10.228,53.83096,35.94105,89.12935,82546.0,739.0,34216.0,34153.0,63.0,21472.0,8412.0,9535.0,498.0,3027.0,9734.0,4462.0,5733.0,1671.0
29204,天理市,63889.0,31275.0,32614.0,86.42,739.3,45.52869,46.43961,7718.0,39105.0,17066.0,12.08033,61.20772,26.71195,3976.0,19806.0,7493.0,12.71303,63.32854,23.95843,3742.0,19299.0,9573.0,11.4736,59.17397,29.35243,95.8944,63055.0,834.0,25619.0,25377.0,242.0,13815.0,4767.0,6774.0,360.0,1914.0,9006.0,2728.0,3048.0,1556.0
29205,橿原市,120922.0,57336.0,63586.0,39.56,3056.7,47.66785,48.82088,14431.0,71300.0,35191.0,11.93414,58.96363,29.10223,7362.0,34596.0,15378.0,12.8401,60.33905,26.82085,7069.0,36704.0,19813.0,11.11723,57.7234,31.15937,90.17079,119877.0,1045.0,51330.0,51271.0,59.0,30948.0,11081.0,14610.0,718.0,4539.0,16669.0,6097.0,7150.0,2098.0
29206,桜井市,54857.0,25909.0,28948.0,98.91,554.6,49.39272,51.38124,6337.0,30893.0,17627.0,11.55185,56.31551,32.13264,3215.0,15024.0,7670.0,12.40882,57.98757,29.60361,3122.0,15869.0,9957.0,10.78486,54.81899,34.39616,89.50187,54233.0,624.0,22011.0,21979.0,32.0,13745.0,4968.0,6317.0,357.0,2103.0,5950.0,3019.0,3276.0,1315.0
29207,五條市,27927.0,13180.0,14747.0,292.02,95.6,54.05842,58.20421,2287.0,14577.0,11063.0,8.18921,52.1968,39.61399,1108.0,7257.0,4815.0,8.40668,55.0607,36.53263,1179.0,7320.0,6248.0,7.99485,49.63721,42.36794,89.37411,27647.0,280.0,10897.0,10873.0,24.0,5936.0,2459.0,2429.0,190.0,858.0,2950.0,1618.0,1831.0,903.0
29208,御所市,24096.0,11122.0,12974.0,60.58,397.8,55.13596,59.46398,1843.0,12110.0,10143.0,7.64857,50.2573,42.09412,935.0,5916.0,4271.0,8.40676,53.19187,38.40137,908.0,6194.0,5872.0,6.99861,47.74164,45.25975,85.7253,23812.0,284.0,9996.0,9970.0,26.0,5660.0,2421.0,2091.0,177.0,971.0,3039.0,1823.0,1807.0,750.0
29209,生駒市,116675.0,55107.0,61568.0,53.15,2195.2,47.30547,48.75156,16062.0,66881.0,33732.0,13.76645,57.32248,28.91108,8229.0,31928.0,14950.0,14.93277,57.93819,27.12904,7833.0,34953.0,18782.0,12.72252,56.77137,30.50611,89.50591,115381.0,1294.0,47666.0,47617.0,49.0,32708.0,12392.0,16146.0,610.0,3560.0,12585.0,5940.0,8243.0,1272.0
29210,香芝市,78113.0,36925.0,41188.0,24.26,3219.8,44.44173,45.71649,11924.0,47503.0,18686.0,15.26506,60.81318,23.92175,6021.0,22705.0,8199.0,16.30603,61.48951,22.20447,5903.0,24798.0,10487.0,14.33184,60.20686,25.4613,89.6499,77547.0,566.0,29609.0,29573.0,36.0,20690.0,6755.0,11100.0,347.0,2488.0,6710.0,2580.0,4004.0,1307.0
29211,葛城市,36832.0,17526.0,19306.0,33.72,1092.3,46.0736,46.93804,5612.0,20851.0,10369.0,15.23675,56.6111,28.15215,2899.0,10054.0,4573.0,16.54114,57.3662,26.09266,2713.0,10797.0,5796.0,14.05263,55.92562,30.02175,90.78007,36480.0,352.0,13288.0,13270.0,18.0,8938.0,3036.0,4562.0,183.0,1157.0,2731.0,1377.0,2026.0,1052.0
29212,宇陀市,28121.0,13374.0,14747.0,247.5,113.6,54.6267,60.01986,2488.0,13807.0,11826.0,8.84748,49.09854,42.05398,1291.0,6834.0,5249.0,9.65306,51.09915,39.24779,1197.0,6973.0,6577.0,8.11691,47.28419,44.5989,90.68963,27883.0,238.0,10852.0,10812.0,40.0,6557.0,2974.0,2548.0,175.0,860.0,2608.0,1735.0,2293.0,1026.0
29322,山添村,3226.0,1543.0,1683.0,66.52,48.5,57.7204,64.18868,255.0,1401.0,1570.0,7.90453,43.42839,48.66708,132.0,721.0,690.0,8.55476,46.72715,44.71808,123.0,680.0,880.0,7.30838,40.40404,52.28758,91.68152,3192.0,34.0,1110.0,1101.0,9.0,485.0,237.0,148.0,17.0,83.0,243.0,169.0,197.0,243.0
29342,平群町,18009.0,8446.0,9563.0,23.9,753.5,52.62199,55.96693,1823.0,9200.0,6986.0,10.12272,51.08557,38.79172,941.0,4399.0,3106.0,11.14137,52.08383,36.7748,882.0,4801.0,3880.0,9.22305,50.20391,40.57304,88.31956,17909.0,100.0,7173.0,7164.0,9.0,5073.0,2252.0,2071.0,135.0,615.0,1448.0,956.0,1682.0,383.0
29343,三郷町,23219.0,10877.0,12342.0,8.79,2641.5,49.07095,50.33483,2789.0,12875.0,7555.0,12.01171,55.45028,32.53801,1429.0,6260.0,3188.0,13.13781,57.55263,29.30955,1360.0,6615.0,4367.0,11.01928,53.59747,35.38324,88.12996,23070.0,149.0,9494.0,9463.0,31.0,6002.0,2339.0,2743.0,120.0,800.0,2847.0,1227.0,1558.0,312.0
29344,斑鳩町,27587.0,12979.0,14608.0,14.27,1933.2,47.8589,48.97482,3835.0,15303.0,8449.0,13.90148,55.47178,30.62674,1951.0,7337.0,3691.0,15.03197,56.52978,28.43825,1884.0,7966.0,4758.0,12.89704,54.53176,32.57119,88.84858,27403.0,184.0,10902.0,10891.0,11.0,7614.0,2810.0,3659.0,157.0,988.0,2477.0,1331.0,1891.0,443.0
29345,安堵町,7225.0,3387.0,3838.0,4.31,1676.3,51.46526,54.38971,652.0,4020.0,2553.0,9.02422,55.64014,35.33564,322.0,1972.0,1093.0,9.50694,58.22262,32.27045,330.0,2048.0,1460.0,8.59823,53.36113,38.04065,88.24909,7012.0,213.0,3068.0,3064.0,4.0,1852.0,736.0,761.0,62.0,293.0,946.0,394.0,481.0,153.0
29361,川西町,8167.0,3944.0,4223.0,5.93,1377.2,49.75811,51.46569,979.0,4376.0,2812.0,11.98727,53.58149,34.43125,509.0,2159.0,1276.0,12.90568,54.74138,32.35294,470.0,2217.0,1536.0,11.12953,52.49822,36.37225,93.39332,8007.0,160.0,3206.0,3204.0,2.0,2106.0,828.0,949.0,52.0,277.0,754.0,422.0,614.0,209.0
29362,三宅町,6439.0,3049.0,3390.0,4.06,1586.0,51.71416,54.17347,632.0,3476.0,2331.0,9.81519,53.98354,36.20127,311.0,1703.0,1035.0,10.20007,55.85438,33.94556,321.0,1773.0,1296.0,9.46903,52.30088,38.23009,89.941,6356.0,83.0,2645.0,2639.0,6.0,1728.0,706.0,710.0,56.0,256.0,638.0,353.0,510.0,166.0
29363,田原本町,31177.0,14870.0,16307.0,21.09,1478.3,48.92233,50.40413,3692.0,17459.0,10026.0,11.84206,55.99962,32.15832,1899.0,8544.0,4427.0,12.77068,57.45797,29.77135,1793.0,8915.0,5599.0,10.99528,54.66977,34.33495,91.18783,30950.0,227.0,11905.0,11879.0,26.0,7770.0,2910.0,3719.0,169.0,972.0,2727.0,1323.0,1985.0,842.0
29385,曽爾村,1295.0,595.0,700.0,47.76,27.1,60.38726,65.78846,85.0,542.0,668.0,6.56371,41.85328,51.58301,40.0,269.0,286.0,6.72269,45.21008,48.06723,45.0,273.0,382.0,6.42857,39.0,54.57143,85.0,1280.0,15.0,593.0,592.0,1.0,310.0,174.0,76.0,11.0,49.0,201.0,124.0,137.0,42.0
29386,御杖村,1479.0,694.0,785.0,79.58,18.6,65.37965,69.75,50.0,534.0,895.0,3.38066,36.10548,60.51386,24.0,291.0,379.0,3.45821,41.93084,54.61095,26.0,243.0,516.0,3.3121,30.95541,65.73248,88.40764,1470.0,9.0,705.0,700.0,5.0,351.0,228.0,70.0,10.0,43.0,263.0,198.0,191.0,32.0
29401,高取町,6729.0,3139.0,3590.0,25.79,260.9,54.8259,58.96795,618.0,3319.0,2792.0,9.18413,49.32382,41.49205,304.0,1642.0,1193.0,9.68461,52.30965,38.00573,314.0,1677.0,1599.0,8.74652,46.71309,44.54039,87.43733,6720.0,9.0,2320.0,2303.0,17.0,1436.0,603.0,597.0,45.0,191.0,474.0,328.0,476.0,241.0
29402,明日香村,5179.0,2439.0,2740.0,24.1,214.9,53.90819,58.80147,526.0,2520.0,2133.0,10.1564,48.65804,41.18556,268.0,1244.0,927.0,10.98811,51.00451,38.00738,258.0,1276.0,1206.0,9.41606,46.56934,44.0146,89.0146,5164.0,15.0,1786.0,1776.0,10.0,1066.0,453.0,468.0,29.0,116.0,330.0,208.0,360.0,252.0
29424,上牧町,21714.0,10117.0,11597.0,6.14,3536.5,51.68407,53.93681,2105.0,11826.0,7783.0,9.69421,54.46256,35.84323,1069.0,5753.0,3295.0,10.56637,56.86468,32.56894,1036.0,6073.0,4488.0,8.93334,52.36699,38.69966,87.23808,21577.0,137.0,8558.0,8534.0,24.0,5917.0,2332.0,2590.0,139.0,856.0,2083.0,1217.0,1602.0,308.0
29425,王寺町,24043.0,11375.0,12668.0,7.01,3429.8,46.36295,47.1832,3510.0,13725.0,6808.0,14.59884,57.08522,28.31593,1840.0,6496.0,3039.0,16.17582,57.10769,26.71648,1670.0,7229.0,3769.0,13.18282,57.06505,29.75213,89.79318,23847.0,196.0,10031.0,10025.0,6.0,6524.0,2441.0,3139.0,125.0,819.0,2839.0,1129.0,1543.0,341.0
29426,広陵町,33810.0,16045.0,17765.0,16.3,2074.2,45.79873,47.42264,4993.0,19924.0,8893.0,14.76782,58.92931,26.30287,2510.0,9517.0,4018.0,15.6435,59.31443,25.04207,2483.0,10407.0,4875.0,13.97692,58.58148,27.4416,90.31804,33624.0,186.0,11921.0,11913.0,8.0,8680.0,2852.0,4693.0,170.0,965.0,1890.0,964.0,1829.0,857.0
29427,河合町,17018.0,7918.0,9100.0,8.23,2067.8,52.69385,55.952,1714.0,8699.0,6605.0,10.07169,51.11646,38.81185,903.0,4170.0,2845.0,11.4044,52.66481,35.93079,811.0,4529.0,3760.0,8.91209,49.76923,41.31868,87.01099,16906.0,112.0,6792.0,6771.0,21.0,4585.0,1941.0,1936.0,98.0,610.0,1592.0,913.0,1515.0,358.0
29441,吉野町,6229.0,2840.0,3389.0,95.65,65.1,60.26625,66.14964,373.0,2620.0,3236.0,5.98812,42.06133,51.95055,194.0,1251.0,1395.0,6.83099,44.0493,49.11972,179.0,1369.0,1841.0,5.28179,40.3954,54.32281,83.80053,6164.0,65.0,2659.0,2656.0,3.0,1452.0,754.0,450.0,37.0,211.0,812.0,616.0,631.0,219.0
29442,大淀町,16728.0,7936.0,8792.0,38.1,439.1,51.38761,54.46552,1641.0,9279.0,5808.0,9.8099,55.46987,34.72023,854.0,4586.0,2496.0,10.76109,57.7873,31.45161,787.0,4693.0,3312.0,8.95132,53.37807,37.67061,90.26388,16517.0,211.0,6509.0,6498.0,11.0,4129.0,1608.0,1814.0,133.0,574.0,1651.0,959.0,1082.0,435.0
29443,下市町,5037.0,2356.0,2681.0,61.99,81.3,58.0539,62.93011,325.0,2353.0,2359.0,6.45225,46.71431,46.83343,182.0,1155.0,1019.0,7.72496,49.02377,43.25127,143.0,1198.0,1340.0,5.33383,44.68482,49.98135,87.87766,5000.0,37.0,2139.0,2137.0,2.0,1142.0,536.0,389.0,34.0,183.0,688.0,502.0,436.0,187.0
29444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29447,野迫川村,357.0,176.0,181.0,154.9,2.3,60.43557,65.5,12.0,164.0,181.0,3.36134,45.93838,50.70028,9.0,95.0,72.0,5.11364,53.97727,40.90909,3.0,69.0,109.0,1.65746,38.12155,60.22099,97.23757,351.0,6.0,204.0,203.0,1.0,71.0,39.0,16.0,5.0,11.0,111.0,56.0,34.0,8.0
29449,十津川村,3061.0,1663.0,1398.0,672.38,4.6,54.97533,60.2625,230.0,1526.0,1305.0,7.51388,49.85299,42.63313,118.0,967.0,578.0,7.09561,58.14793,34.75646,112.0,559.0,727.0,8.01144,39.98569,52.00286,118.95565,3043.0,18.0,1410.0,1403.0,7.0,705.0,349.0,216.0,21.0,119.0,594.0,314.0,255.0,50.0
29450,下北山村,753.0,361.0,392.0,133.39,5.6,59.72444,63.95,53.0,334.0,366.0,7.03851,44.35591,48.60558,30.0,178.0,153.0,8.31025,49.30748,42.38227,23.0,156.0,213.0,5.86735,39.79592,54.33673,92.09184,746.0,7.0,447.0,446.0,1.0,205.0,134.0,47.0,3.0,21.0,232.0,136.0,84.0,3.0
29451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29453,東吉野村,1502.0,703.0,799.0,131.65,11.4,62.91345,68.81579,78.0,548.0,876.0,5.19308,36.48469,58.32224,47.0,274.0,382.0,6.68563,38.97582,54.33855,31.0,274.0,494.0,3.87985,34.29287,61.82728,87.98498,1480.0,22.0,762.0,760.0,2.0,384.0,228.0,87.0,9.0,60.0,312.0,224.0,198.0,34.0
30201,和歌山市,356729.0,167947.0,188782.0,208.85,1708.1,48.87425,50.26167,42451.0,203494.0,110784.0,11.90007,57.04442,31.05551,21666.0,99847.0,46434.0,12.9005,59.45149,27.64801,20785.0,103647.0,64350.0,11.01005,54.90301,34.08694,88.96346,353433.0,3296.0,157666.0,157310.0,356.0,93002.0,35376.0,41385.0,2162.0,14079.0,54986.0,25088.0,21845.0,4563.0
30202,海南市,48369.0,22548.0,25821.0,101.06,478.6,52.37174,55.26216,4869.0,25631.0,17869.0,10.06636,52.99055,36.94308,2466.0,12564.0,7518.0,10.93667,55.72113,33.3422,2403.0,13067.0,10351.0,9.30638,50.6061,40.08753,87.32427,48111.0,258.0,20088.0,20039.0,49.0,12122.0,4950.0,5239.0,283.0,1650.0,5852.0,3359.0,3456.0,1185.0
30203,橋本市,60818.0,28621.0,32197.0,130.55,465.9,50.05857,52.84962,6970.0,33649.0,20199.0,11.46042,55.32737,33.21221,3548.0,16162.0,8911.0,12.39649,56.46903,31.13448,3422.0,17487.0,11288.0,10.62832,54.31251,35.05917,88.89338,60498.0,320.0,24028.0,23975.0,53.0,15607.0,6112.0,6956.0,372.0,2167.0,6075.0,3384.0,4107.0,1334.0
30204,有田市,26538.0,12576.0,13962.0,36.83,720.6,51.25601,53.83333,2779.0,14414.0,9345.0,10.47178,54.31457,35.21366,1441.0,7182.0,3953.0,11.45833,57.10878,31.43289,1338.0,7232.0,5392.0,9.58315,51.79774,38.61911,90.07306,26390.0,148.0,10270.0,10250.0,20.0,6095.0,2362.0,2641.0,162.0,930.0,2625.0,1453.0,1643.0,940.0
30205,御坊市,23481.0,11404.0,12077.0,43.91,534.8,49.30631,51.12809,2512.0,13548.0,7421.0,10.69801,57.69771,31.60428,1289.0,6996.0,3119.0,11.30305,61.3469,27.35005,1223.0,6552.0,4302.0,10.12669,54.25188,35.62143,94.42742,23313.0,168.0,10123.0,10076.0,47.0,5368.0,2069.0,2161.0,179.0,959.0,3633.0,1521.0,1290.0,597.0
30206,田辺市,69870.0,32790.0,37080.0,1026.91,68.0,51.01951,53.31408,7955.0,38191.0,23724.0,11.38543,54.66008,33.95449,3970.0,18830.0,9990.0,12.10735,57.42604,30.46661,3985.0,19361.0,13734.0,10.74703,52.21413,37.03883,88.43042,69602.0,268.0,31215.0,31114.0,101.0,17686.0,7250.0,7024.0,466.0,2946.0,11024.0,5400.0,4435.0,1211.0
30207,新宮市,27171.0,12610.0,14561.0,255.23,106.5,53.06722,56.83333,2900.0,13857.0,10414.0,10.67314,50.99923,38.32763,1512.0,6815.0,4283.0,11.99048,54.04441,33.96511,1388.0,7042.0,6131.0,9.53231,48.36206,42.10562,86.60119,26992.0,179.0,13123.0,13075.0,48.0,7139.0,3289.0,2532.0,171.0,1147.0,5283.0,2821.0,2083.0,253.0
30208,紀の川市,58816.0,27815.0,31001.0,228.21,257.7,50.31039,52.84841,6564.0,32718.0,19534.0,11.16023,55.62772,33.21205,3299.0,16071.0,8445.0,11.86051,57.77818,30.36132,3265.0,16647.0,11089.0,10.53192,53.69827,35.76981,89.72291,58405.0,411.0,23351.0,23316.0,35.0,14639.0,5729.0,6484.0,401.0,2025.0,5987.0,3287.0,3742.0,1621.0
30209,岩出市,53967.0,25969.0,27998.0,38.51,1401.4,45.30807,46.94497,7312.0,33631.0,13024.0,13.54902,62.31771,24.13327,3838.0,16402.0,5729.0,14.77916,63.15992,22.06092,3474.0,17229.0,7295.0,12.40803,61.53654,26.05543,92.75305,53554.0,413.0,21999.0,21965.0,34.0,14268.0,4973.0,6921.0,334.0,2040.0,6220.0,2140.0,2685.0,735.0
30304,紀美野町,8256.0,3796.0,4460.0,128.34,64.3,58.66642,64.13768,585.0,3662.0,4009.0,7.08576,44.35562,48.55862,299.0,1848.0,1649.0,7.87671,48.68282,43.44046,286.0,1814.0,2360.0,6.41256,40.67265,52.9148,85.11211,8221.0,35.0,3474.0,3465.0,9.0,2047.0,989.0,702.0,57.0,299.0,1038.0,765.0,757.0,231.0
30341,かつらぎ町,15967.0,7428.0,8539.0,151.69,105.3,53.58912,57.82783,1643.0,7894.0,6430.0,10.28997,49.43947,40.27056,829.0,3950.0,2649.0,11.16047,53.17717,35.66236,814.0,3944.0,3781.0,9.53273,46.18808,44.27919,86.98911,15890.0,77.0,6223.0,6210.0,13.0,3654.0,1475.0,1504.0,98.0,577.0,1697.0,1145.0,1097.0,542.0
30343,九度山町,3856.0,1782.0,2074.0,44.15,87.3,57.5332,62.84483,286.0,1774.0,1796.0,7.41701,46.00622,46.57676,149.0,856.0,777.0,8.36139,48.03591,43.60269,137.0,918.0,1019.0,6.60559,44.2623,49.13211,85.92093,3852.0,4.0,1528.0,1524.0,4.0,872.0,381.0,320.0,24.0,147.0,414.0,322.0,315.0,154.0
30344,高野町,2970.0,1499.0,1471.0,137.03,21.7,54.23131,58.93333,227.0,1519.0,1224.0,7.6431,51.14478,41.21212,127.0,878.0,494.0,8.47231,58.57238,32.9553,100.0,641.0,730.0,6.7981,43.5758,49.6261,101.90347,2941.0,29.0,1408.0,1402.0,6.0,600.0,292.0,189.0,20.0,99.0,665.0,328.0,207.0,61.0
30361,湯浅町,11122.0,5196.0,5926.0,20.79,535.0,52.0668,55.19565,1188.0,5824.0,4110.0,10.68153,52.36468,36.95379,618.0,2867.0,1711.0,11.89376,55.17706,32.92918,570.0,2957.0,2399.0,9.61863,49.89875,40.48262,87.6814,11084.0,38.0,4599.0,4591.0,8.0,2629.0,1051.0,1055.0,74.0,449.0,1419.0,854.0,725.0,319.0
30362,広川町,6781.0,3195.0,3586.0,65.33,103.8,50.96468,53.77564,820.0,3543.0,2418.0,12.09261,52.24893,35.65846,427.0,1738.0,1030.0,13.36463,54.3975,32.23787,393.0,1805.0,1388.0,10.95929,50.33463,38.70608,89.09649,6737.0,44.0,2481.0,2476.0,5.0,1435.0,558.0,629.0,30.0,218.0,606.0,360.0,391.0,289.0
