都道府県名,都道府県・市区町村名,都道府県・市区町村名（英語）,市などの別,総数（人）,男（人）,女（人）,2015年（平成27年）の人口（組替）（人）,5年間の人口増減数（人）,5年間の人口増減率（％）,面積（参考）（km2）,人口密度（人/km2）,平均年齢（歳）,年齢中位数（歳）,年齢別人口（男女「総数」）15歳未満（人）,年齢別人口（男女「総数」）15～64歳（人）,年齢別人口（男女「総数」）65歳以上（人）,人口構成比［年齢別］(男女「総数」）15歳未満（％）,人口構成比［年齢別］(男女「総数」）15～64歳（％）,人口構成比［年齢別］(男女「総数」）65歳以上（％）,年齢別人口（男）15歳未満（人）,年齢別人口（男）15～64歳（人）,年齢別人口（男）65歳以上（人）,人口構成比［年齢別］(男）15歳未満（％）,人口構成比［年齢別］(男）15～64歳（％）,人口構成比［年齢別］(男）65歳以上（％）,年齢別人口（女）15歳未満（人）,年齢別人口（女）15～64歳（人）,年齢別人口（女）65歳以上（人）,人口構成比［年齢別］(女）15歳未満（％）,人口構成比［年齢別］(女）15～64歳（％）,人口構成比［年齢別］(女）65歳以上（％）,人口性比（％）,日本人（人）,外国人（人）,総世帯（世帯）,一般世帯（世帯）,施設等の世帯（世帯）,2015年（平成27年）の世帯数（組替）（世帯）,一般世帯（世帯）,核家族世帯（世帯）,夫婦のみの世帯（世帯）,夫婦と子供から成る世帯（世帯）,男親と子供から成る世帯（世帯）,女親と子供から成る世帯（世帯）,単独世帯（世帯）,65歳以上の単独世帯（世帯）,夫65歳以上，妻60歳以上の夫婦のみの世帯（世帯）,3世代世帯（世帯）
01_北海道,01331_松前町,Matsumae-cho,3,6260,2805,3455,7337,-1077,-14.67902,293.25,21.3,60.29217,66.21429,377,2614,3269,6.02236,41.75719,52.22045,187,1273,1345,6.66667,45.38324,47.95009,190,1341,1924,5.49928,38.81331,55.68741,81.18669,6218,42,3196,3186,10,3571,3186,1590,900,362,44,284,1351,848,691,99
01_北海道,01332_福島町,Fukushima-cho,3,3794,1755,2039,4422,-628,-14.20172,187.25,20.3,58.71798,64.375,228,1714,1852,6.00949,45.17659,48.81392,103,874,778,5.86895,49.80057,44.33048,125,840,1074,6.13046,41.19667,52.67288,86.0716,3758,36,1861,1858,3,2039,1858,984,533,268,24,159,705,427,385,63
01_北海道,01333_知内町,Shiriuchi-cho,3,4167,2060,2107,4653,-486,-10.44487,196.75,21.2,53.4712,57.92857,357,2160,1650,8.56731,51.83585,39.59683,176,1156,728,8.54369,56.1165,35.33981,181,1004,922,8.59041,47.65069,43.7589,97.76934,4104,63,1868,1859,9,2003,1859,984,493,318,21,152,686,316,338,113
01_北海道,01334_木古内町,Kikonai-cho,3,3832,1750,2082,4547,-715,-15.72465,221.87,17.3,59.30872,64.91176,232,1690,1910,6.05428,44.1023,49.84342,113,843,794,6.45714,48.17143,45.37143,119,847,1116,5.71566,40.68204,53.60231,84.05379,3808,24,1871,1865,6,2140,1865,967,519,274,22,152,734,465,381,75
01_北海道,01337_七飯町,Nanae-cho,3,27686,12679,15007,28120,-434,-1.54339,216.75,127.7,51.10103,53.55827,3215,14749,9722,11.61237,53.27241,35.11522,1637,6999,4043,12.91111,55.20151,31.88737,1578,7750,5679,10.51509,51.64257,37.84234,84.48724,27574,112,11568,11518,50,11141,11518,7243,3125,2847,168,1103,3337,1731,1924,507
01_北海道,01343_鹿部町,Shikabe-cho,3,3760,1779,1981,4226,-466,-11.02698,110.63,34,53.6867,58.27027,342,1901,1517,9.09574,50.55851,40.34574,176,919,684,9.8932,51.65823,38.44857,166,982,833,8.37961,49.57092,42.04947,89.80313,3646,114,1619,1613,6,1660,1613,887,490,261,17,119,537,248,342,124
01_北海道,01345_森町,Mori-machi,3,14338,6658,7680,15946,-1608,-10.08403,368.79,38.9,52.91833,56.41414,1364,7436,5538,9.51318,51.86218,38.62463,682,3683,2293,10.24332,55.31691,34.43977,682,3753,3245,8.88021,48.86719,42.2526,86.69271,14022,316,6330,6310,20,6628,6310,3293,1488,1143,85,577,2278,1115,974,392
01_北海道,01346_八雲町,Yakumo-cho,3,15826,7894,7932,17252,-1426,-8.26571,956.08,16.6,51.86516,54.53125,1603,8658,5565,10.1289,54.70744,35.16365,837,4723,2334,10.60299,59.83025,29.56676,766,3935,3231,9.65709,49.60918,40.73374,99.52093,15597,229,7519,7380,139,7523,7380,3680,1733,1334,101,512,3084,1215,1030,292
01_北海道,01347_長万部町,Oshamambe-cho,3,5109,2448,2661,5926,-817,-13.7867,310.76,16.4,55.41564,59.37692,417,2564,2128,8.16207,50.18595,41.65199,201,1378,869,8.21078,56.29085,35.49837,216,1186,1259,8.11725,44.56971,47.31304,91.99549,4932,177,2717,2543,174,2685,2543,1228,624,380,35,189,1176,535,435,49
01_北海道,01361_江差町,Esashi-cho,3,7428,3569,3859,8248,-820,-9.9418,109.48,67.8,53.56314,56.09346,590,3987,2851,7.94292,53.67528,38.3818,295,2125,1149,8.26562,59.54049,32.19389,295,1862,1702,7.64447,48.25084,44.10469,92.4851,7409,19,3542,3502,40,3752,3502,1732,863,592,38,239,1568,653,578,85
01_北海道,01362_上ノ国町,Kaminokuni-cho,3,4306,1965,2341,4876,-570,-11.68991,547.71,7.9,55.76335,60.73529,388,2050,1868,9.01068,47.60799,43.38133,197,989,779,10.02545,50.33079,39.64377,191,1061,1089,8.15891,45.32251,46.51858,83.93849,4256,50,2053,2050,3,2173,2050,1081,537,345,22,177,782,479,373,96
01_北海道,01363_厚沢部町,Assabu-cho,3,3592,1717,1875,4049,-457,-11.28674,460.58,7.8,55.77867,60.36735,339,1713,1540,9.43764,47.68931,42.87305,181,882,654,10.54164,51.36867,38.08969,158,831,886,8.42667,44.32,47.25333,91.57333,3562,30,1654,1646,8,1765,1646,947,480,298,22,147,560,277,329,62
01_北海道,01364_乙部町,Otobe-cho,3,3403,1538,1865,3906,-503,-12.87762,162.59,20.9,56.32368,61.76866,284,1567,1552,8.34558,46.04761,45.60682,142,746,650,9.23277,48.50455,42.26268,142,821,902,7.61394,44.02145,48.36461,82.46649,3386,17,1597,1593,4,1729,1593,902,489,268,21,124,561,381,358,59
01_北海道,01367_奥尻町,Okushiri-cho,3,2410,1280,1130,2690,-280,-10.40892,142.99,16.9,54.82282,59.66667,163,1250,997,6.76349,51.86722,41.36929,86,774,420,6.71875,60.46875,32.8125,77,476,577,6.81416,42.12389,51.06195,113.27434,2402,8,1215,1203,12,1270,1203,559,329,141,17,72,566,263,222,37
01_北海道,01370_今金町,Imakane-cho,3,5072,2446,2626,5628,-556,-9.87918,568.25,8.9,54.764,58.625,468,2515,2089,9.22713,49.58596,41.18691,236,1334,876,9.64841,54.53802,35.81357,232,1181,1213,8.83473,44.97334,46.19193,93.14547,5068,4,2192,2179,13,2280,2179,1187,608,407,21,151,771,400,414,117
01_北海道,01371_せたな町,Setana-cho,3,7398,3466,3932,8473,-1075,-12.68736,638.68,11.6,57.78345,63.02941,587,3328,3483,7.93458,44.98513,47.08029,298,1709,1459,8.59781,49.30756,42.09463,289,1619,2024,7.34995,41.17497,51.47508,88.14852,7368,30,3534,3517,17,3862,3517,1893,1043,558,41,251,1361,772,727,118
01_北海道,01391_島牧村,Shimamaki-mura,3,1356,687,669,1499,-143,-9.53969,437.18,3.1,55.08038,58.76471,112,680,564,8.25959,50.14749,41.59292,58,396,233,8.4425,57.64192,33.91557,54,284,331,8.07175,42.45142,49.47683,102.69058,1354,2,617,612,5,661,612,310,153,107,13,37,253,146,100,21
01_北海道,01392_寿都町,Suttsu-cho,3,2838,1397,1441,3137,-299,-9.5314,95.25,29.8,54.1413,58.44118,258,1413,1167,9.09091,49.78858,41.12051,139,750,508,9.94989,53.68647,36.36364,119,663,659,8.25815,46.00972,45.73213,96.94656,2784,54,1340,1333,7,1420,1333,637,332,204,9,92,622,297,217,30
01_北海道,01393_黒松内町,Kuromatsunai-cho,3,2791,1353,1438,3082,-291,-9.44192,345.65,8.1,54.16535,57.70833,304,1385,1102,10.89215,49.62379,39.48406,163,758,432,12.0473,56.02365,31.92905,141,627,670,9.80529,43.60223,46.59249,94.08901,2775,16,1298,1287,11,1336,1287,582,318,197,11,56,645,268,202,22
01_北海道,01394_蘭越町,Rankoshi-cho,3,4568,2197,2371,4843,-275,-5.6783,449.78,10.2,54.33144,58.55556,453,2287,1828,9.91681,50.06567,40.01751,229,1182,786,10.4233,53.80064,35.77606,224,1105,1042,9.44749,46.60481,43.9477,92.66132,4530,38,2081,2074,7,2086,2074,1192,628,412,25,127,748,334,411,64
01_北海道,01395_ニセコ町,Niseko-cho,3,5074,2624,2450,4958,116,2.33965,197.13,25.7,47.69117,48.15094,657,3056,1361,12.94836,60.22862,26.82302,363,1639,622,13.83384,62.46189,23.70427,294,1417,739,12,57.83673,30.16327,107.10204,4827,247,2515,2511,4,2274,2511,1176,538,506,23,109,1146,281,266,52
01_北海道,01396_真狩村,Makkari-mura,3,2045,1035,1010,2103,-58,-2.75796,114.25,17.9,50.87457,53.22,242,1098,705,11.83374,53.69193,34.47433,131,602,302,12.657,58.16425,29.17874,111,496,403,10.9901,49.10891,39.90099,102.47525,2008,37,903,900,3,855,900,462,238,163,9,52,347,130,142,57
01_北海道,01397_留寿都村,Rusutsu-mura,3,1911,971,940,1907,4,0.20975,119.84,15.9,46.34301,46.66071,234,1184,493,12.2449,61.95709,25.79801,115,638,218,11.84346,65.70546,22.45108,119,546,275,12.65957,58.08511,29.25532,103.29787,1798,113,959,956,3,915,956,398,189,159,13,37,496,87,98,30
01_北海道,01398_喜茂別町,Kimobetsu-cho,3,2156,1112,1044,2294,-138,-6.01569,189.41,11.4,53.78803,56.44828,179,1153,824,8.30241,53.47866,38.21892,93,642,377,8.36331,57.73381,33.90288,86,511,447,8.23755,48.94636,42.81609,106.51341,2093,63,1130,1118,12,1123,1118,474,254,149,16,55,580,160,168,23
01_北海道,01399_京極町,Kyogoku-cho,3,2941,1420,1521,3187,-246,-7.71886,231.49,12.7,53.58467,55.67073,300,1498,1143,10.20061,50.93506,38.86433,159,764,497,11.19718,53.80282,35,141,734,646,9.27022,48.25773,42.47206,93.35963,2888,53,1269,1265,4,1281,1265,710,332,271,25,82,440,169,208,41
01_北海道,01400_倶知安町,Kutchan-cho,3,15129,7787,7342,15018,111,0.73911,261.34,57.9,46.16548,46.39494,1941,9417,3771,12.82966,62.2447,24.92564,999,5167,1621,12.82907,66.35418,20.81675,942,4250,2150,12.83029,57.88613,29.28357,106.06102,14430,699,7631,7602,29,6974,7602,3549,1598,1461,77,413,3667,813,805,134
01_北海道,01401_共和町,Kyowa-cho,3,5772,3047,2725,6224,-452,-7.26221,304.92,18.9,50.00745,52.1358,650,3296,1826,11.26126,57.10326,31.63548,340,1907,800,11.15852,62.58615,26.25533,310,1389,1026,11.37615,50.97248,37.65138,111.81651,5763,9,2728,2723,5,2854,2723,1382,657,540,27,158,1128,357,386,105
01_北海道,01402_岩内町,Iwanai-cho,3,11648,5500,6148,13042,-1394,-10.68854,70.6,165,53.01786,56.13218,1106,6177,4365,9.49519,53.03056,37.47424,574,3168,1758,10.43636,57.6,31.96364,532,3009,2607,8.65322,48.94275,42.40403,89.45999,11601,47,5750,5736,14,6228,5736,3014,1471,980,92,471,2366,1239,883,144
01_北海道,01403_泊村,Tomari-mura,3,1569,784,785,1771,-202,-11.40599,82.27,19.1,54.36233,56.925,147,797,625,9.36902,50.79669,39.83429,80,461,243,10.20408,58.80102,30.9949,67,336,382,8.53503,42.80255,48.66242,99.87261,1566,3,813,808,5,886,808,339,149,140,11,39,431,184,94,15
01_北海道,01404_神恵内村,Kamoenai-mura,3,870,400,470,1004,-134,-13.34661,147.79,5.9,60.72069,65.76471,65,357,448,7.47126,41.03448,51.49425,28,195,177,7,48.75,44.25,37,162,271,7.87234,34.46809,57.65957,85.10638,869,1,401,396,5,434,396,181,99,56,2,24,181,108,68,12
01_北海道,01405_積丹町,Shakotan-cho,3,1831,855,976,2115,-284,-13.4279,238.13,7.7,57.91289,62.83333,148,824,859,8.08301,45.00273,46.91425,81,428,346,9.47368,50.05848,40.46784,67,396,513,6.86475,40.57377,52.56148,87.60246,1827,4,883,881,2,994,881,462,221,137,12,92,340,221,156,32
01_北海道,01406_古平町,Furubira-cho,3,2745,1307,1438,3188,-443,-13.89586,188.36,14.6,56.77614,60.85227,209,1336,1200,7.61384,48.67031,43.71585,112,681,514,8.56924,52.10406,39.3267,97,655,686,6.74548,45.54937,47.70515,90.89013,2692,53,1282,1246,36,1446,1246,636,312,198,23,103,498,299,209,41
01_北海道,01407_仁木町,Niki-cho,3,3180,1526,1654,3498,-318,-9.09091,167.96,18.9,53.18679,57.72917,344,1554,1282,10.81761,48.86792,40.31447,178,803,545,11.66448,52.62123,35.71429,166,751,737,10.03628,45.40508,44.55865,92.26119,3113,67,1332,1310,22,1480,1310,725,357,245,14,109,470,237,235,69
01_北海道,01408_余市町,Yoichi-cho,3,18000,8342,9658,19607,-1607,-8.19605,140.59,128,53.75333,57.77108,1668,9049,7283,9.26667,50.27222,40.46111,839,4547,2956,10.05754,54.50731,35.43515,829,4502,4327,8.58356,46.61421,44.80224,86.37399,17875,125,8283,8235,48,8769,8235,4552,2178,1538,127,709,3121,1647,1467,238
01_北海道,01409_赤井川村,Akaigawa-mura,3,1165,606,559,1121,44,3.92507,280.09,4.2,49.49485,50.02778,131,673,361,11.24464,57.76824,30.98712,66,384,156,10.89109,63.36634,25.74257,65,289,205,11.62791,51.69946,36.67263,108.40787,1105,60,621,614,7,534,614,269,127,106,5,31,324,79,80,10
01_北海道,01423_南幌町,Nanporo-cho,3,7319,3461,3858,7927,-608,-7.66999,81.36,90,53.06825,57.12671,693,4060,2566,9.46851,55.47206,35.05943,357,1984,1120,10.31494,57.32447,32.36059,336,2076,1446,8.70918,53.81026,37.48056,89.70969,7273,46,2980,2966,14,2973,2966,1962,924,757,42,239,701,368,535,158
01_北海道,01424_奈井江町,Naie-cho,3,5120,2405,2715,5674,-554,-9.76384,88.19,58.1,55.51191,59.94737,439,2492,2189,8.57422,48.67188,42.75391,233,1270,902,9.68815,52.80665,37.5052,206,1222,1287,7.58748,45.00921,47.40331,88.58195,5092,28,2312,2297,15,2466,2297,1292,634,450,31,177,825,475,452,78
01_北海道,01425_上砂川町,Kamisunagawa-cho,3,2841,1292,1549,3479,-638,-18.3386,39.98,71.1,59.24903,65.87209,182,1201,1458,6.4062,42.27385,51.31996,96,613,583,7.43034,47.44582,45.12384,86,588,875,5.55197,37.95997,56.48806,83.40865,2824,17,1479,1475,4,1744,1475,693,319,205,23,146,691,477,230,33
01_北海道,01427_由仁町,Yuni-cho,3,4822,2302,2520,5314,-492,-9.25856,133.74,36.1,55.70075,60.1,408,2347,2067,8.46122,48.67275,42.86603,223,1215,864,9.68723,52.78019,37.53258,185,1132,1203,7.34127,44.92063,47.7381,91.34921,4798,24,2063,2056,7,2149,2056,1140,548,386,36,170,669,395,385,138
01_北海道,01428_長沼町,Naganuma-cho,3,10289,4919,5370,11076,-787,-7.10545,168.52,61.1,53.59768,57.30741,1014,5295,3980,9.85519,51.46273,38.68209,522,2714,1683,10.61191,55.17382,34.21427,492,2581,2297,9.16201,48.06331,42.77467,91.60149,10263,26,4091,4070,21,4257,4070,2466,1144,955,69,298,1134,603,742,268
01_北海道,01429_栗山町,Kuriyama-cho,3,11272,5176,6096,12344,-1072,-8.68438,203.93,55.3,54.31494,58.13287,1083,5545,4644,9.60788,49.19269,41.19943,491,2784,1901,9.48609,53.78671,36.7272,592,2761,2743,9.71129,45.29199,44.99672,84.90814,11236,36,4964,4935,29,5186,4935,2806,1339,1003,66,398,1710,921,928,228
01_北海道,01430_月形町,Tsukigata-cho,3,3691,2185,1506,4577,-886,-19.35766,150.4,24.5,55.63899,56.62281,214,2079,1398,5.79789,56.3262,37.87591,113,1449,623,5.17162,66.31579,28.51259,101,630,775,6.70651,41.83267,51.46082,145.08632,3678,13,1320,1293,27,1466,1293,662,321,236,20,85,521,233,214,54
01_北海道,01431_浦臼町,Urausu-cho,3,1732,845,887,1985,-253,-12.74559,101.83,17,55.71651,61.18182,173,782,777,9.98845,45.15012,44.86143,83,418,344,9.82249,49.46746,40.71006,90,364,433,10.14656,41.0372,48.81623,95.26494,1724,8,777,773,4,850,773,433,237,142,9,45,271,126,174,33
01_北海道,01432_新十津川町,Shintotsukawa-cho,3,6484,2976,3508,6831,-347,-5.07978,495.47,13.1,54.1442,58.44828,719,3099,2666,11.08883,47.79457,41.11659,355,1535,1086,11.92876,51.5793,36.49194,364,1564,1580,10.37628,44.58381,45.03991,84.83466,6465,19,2543,2529,14,2570,2529,1635,764,602,33,236,620,392,530,162
01_北海道,01433_妹背牛町,Moseushi-cho,3,2693,1290,1403,3091,-398,-12.87609,48.64,55.4,57.41348,63.28378,217,1207,1269,8.05793,44.8199,47.12217,111,638,541,8.60465,49.45736,41.93798,106,569,728,7.55524,40.55595,51.88881,91.94583,2650,43,1201,1198,3,1269,1198,678,368,216,15,79,381,224,280,69
01_北海道,01434_秩父別町,Chippubetsu-cho,3,2329,1072,1257,2513,-184,-7.32193,47.18,49.4,55.23551,60.11842,230,1106,993,9.87548,47.48819,42.63632,105,551,416,9.79478,51.39925,38.80597,125,555,577,9.94431,44.15274,45.90294,85.28242,2326,3,982,977,5,1017,977,583,292,226,11,54,300,173,200,42
01_北海道,01436_雨竜町,Uryu-cho,3,2389,1165,1224,2749,-360,-13.09567,191.15,12.5,54.46484,58.75,194,1186,1009,8.12055,49.6442,42.23524,101,634,430,8.66953,54.4206,36.90987,93,552,579,7.59804,45.09804,47.30392,95.17974,2380,9,926,920,6,1005,920,567,292,203,16,56,263,158,213,50
01_北海道,01437_北竜町,Hokuryu-cho,3,1724,823,901,1981,-257,-12.97325,158.7,10.9,56.53538,61.87097,162,787,775,9.39675,45.64965,44.9536,77,403,343,9.35601,48.96719,41.67679,85,384,432,9.43396,42.61931,47.94673,91.34295,1718,6,737,733,4,782,733,420,233,142,15,30,223,123,162,39
01_北海道,01438_沼田町,Numata-cho,3,2909,1392,1517,3181,-272,-8.55077,283.35,10.3,55.89636,60.04545,257,1412,1240,8.83465,48.53902,42.62633,122,735,535,8.76437,52.80172,38.43391,135,677,705,8.89914,44.62755,46.4733,91.76005,2903,6,1244,1239,5,1333,1239,738,383,254,16,85,386,174,250,55
01_北海道,01452_鷹栖町,Takasu-cho,3,6567,3105,3462,7018,-451,-6.42633,139.42,47.1,50.82831,53.48469,804,3491,2272,12.24303,53.15974,34.59723,435,1679,991,14.00966,54.07407,31.91626,369,1812,1281,10.65858,52.33969,37.00173,89.68804,6564,3,2658,2649,9,2717,2649,1824,803,748,45,228,623,376,528,107
01_北海道,01453_東神楽町,Higashikagura-cho,3,10127,4702,5425,10233,-106,-1.03586,68.5,147.8,47.82803,49.62829,1545,5638,2944,15.25625,55.67295,29.0708,795,2664,1243,16.9077,56.65674,26.43556,750,2974,1701,13.82488,54.82028,31.35484,86.67281,10084,43,3840,3830,10,3657,3830,2776,1095,1292,55,334,798,434,611,140
01_北海道,01454_当麻町,Tohma-cho,3,6319,2912,3407,6689,-370,-5.53147,204.9,30.8,54.79134,59.25568,649,3011,2659,10.27061,47.64994,42.07944,308,1480,1124,10.57692,50.82418,38.5989,341,1531,1535,10.00881,44.93689,45.0543,85.47109,6309,10,2773,2756,17,2698,2756,1686,800,623,28,235,910,542,576,84
01_北海道,01455_比布町,Pippu-cho,3,3520,1662,1858,3777,-257,-6.80434,86.9,40.5,54.84602,59.21951,353,1706,1461,10.02841,48.46591,41.50568,174,871,617,10.46931,52.40674,37.12395,179,835,844,9.63402,44.9408,45.42519,89.45102,3517,3,1570,1563,7,1586,1563,937,439,356,17,125,517,299,311,59
01_北海道,01456_愛別町,Aibetsu-cho,3,2605,1215,1390,2976,-371,-12.4664,250.13,10.4,56.80326,62.45833,221,1178,1206,8.48369,45.22073,46.29559,125,585,505,10.28807,48.14815,41.56379,96,593,701,6.90647,42.66187,50.43165,87.41007,2565,40,1189,1185,4,1305,1185,648,325,229,14,80,434,262,248,48
01_北海道,01457_上川町,Kamikawa-cho,3,3500,1708,1792,4044,-544,-13.45203,1049.47,3.3,55.80943,60.8,263,1687,1550,7.51429,48.2,44.28571,133,931,644,7.78689,54.5082,37.70492,130,756,906,7.25446,42.1875,50.55804,95.3125,3452,48,1913,1901,12,2102,1901,838,466,254,17,101,978,462,344,42
01_北海道,01458_東川町,Higashikawa-cho,3,8314,3877,4437,8111,203,2.50277,247.3,33.6,49.29649,50.22523,1085,4470,2759,13.05028,53.76473,33.18499,547,2162,1168,14.10885,55.76477,30.12639,538,2308,1591,12.12531,52.01713,35.85756,87.37886,8048,266,3405,3391,14,3148,3391,2125,918,922,41,244,1037,490,596,115
01_北海道,01459_美瑛町,Biei-cho,3,9668,4495,5173,10292,-624,-6.06296,676.78,14.3,53.49183,56.52206,927,4992,3749,9.58833,51.63426,38.77741,430,2479,1586,9.56618,55.15017,35.28365,497,2513,2163,9.60758,48.57916,41.81326,86.89349,9582,86,4213,4205,8,4288,4205,2408,1153,881,56,318,1370,714,743,220
01_北海道,01460_上富良野町,Kamifurano-cho,3,10348,5363,4985,10826,-478,-4.4153,237.1,43.6,48.98386,50.17483,1202,5815,3331,11.61577,56.19443,32.1898,645,3264,1454,12.02685,60.86146,27.11169,557,2551,1877,11.17352,51.17352,37.65296,107.58275,10285,63,4287,4238,49,4363,4238,2583,1265,948,60,310,1330,565,779,155
01_北海道,01461_中富良野町,Nakafurano-cho,3,4733,2260,2473,5069,-336,-6.62853,108.65,43.6,51.81397,55.3961,594,2408,1731,12.55018,50.87682,36.573,295,1201,764,13.0531,53.14159,33.80531,299,1207,967,12.09058,48.80712,39.1023,91.38698,4699,34,1977,1972,5,2025,1972,1147,536,445,28,138,606,305,351,120
01_北海道,01462_南富良野町,Minamifurano-cho,3,2376,1228,1148,2555,-179,-7.00587,665.54,3.6,50.68476,52.1875,250,1360,766,10.52189,57.23906,32.23906,123,777,328,10.01629,63.27362,26.7101,127,583,438,11.06272,50.78397,38.15331,106.96864,2358,18,1075,1061,14,1132,1061,547,297,182,10,58,458,155,166,28
01_北海道,01463_占冠村,Shimukappu-mura,3,1306,653,653,1211,95,7.84476,571.41,2.3,46.23507,45.56522,100,899,307,7.65697,68.83614,23.50689,46,464,143,7.04441,71.05666,21.89893,54,435,164,8.26953,66.61562,25.11485,100,1161,145,849,849,-,704,849,261,152,86,6,17,563,73,79,10
01_北海道,01464_和寒町,Wassamu-cho,3,3192,1497,1695,3596,-404,-11.23471,225.11,14.2,56.08521,61.13636,308,1470,1414,9.64912,46.05263,44.29825,170,743,584,11.35605,49.6326,39.01136,138,727,830,8.14159,42.89086,48.96755,88.31858,3170,22,1429,1424,5,1533,1424,817,423,265,26,103,484,267,321,57
01_北海道,01465_剣淵町,Kembuchi-cho,3,2926,1425,1501,3228,-302,-9.35564,130.99,22.3,54.54101,59.24242,279,1451,1196,9.5352,49.58988,40.87491,161,749,515,11.29825,52.5614,36.14035,118,702,681,7.86143,46.76882,45.36975,94.93671,2925,1,1227,1215,12,1330,1215,714,370,249,18,77,384,207,257,60
01_北海道,01468_下川町,Shimokawa-cho,3,3126,1491,1635,3547,-421,-11.86919,644.2,4.9,54.24696,57.70455,322,1535,1269,10.3007,49.10429,40.59501,162,802,527,10.86519,53.7894,35.34541,160,733,742,9.78593,44.8318,45.38226,91.19266,3100,26,1473,1463,10,1674,1463,809,406,269,25,109,566,268,266,30
01_北海道,01469_美深町,Bifuka-cho,3,4145,2038,2107,4659,-514,-11.03241,672.09,6.2,54.19095,58.22308,369,2076,1700,8.90229,50.08444,41.01327,197,1096,745,9.66634,53.77821,36.55545,172,980,955,8.16327,46.51163,45.32511,96.7252,4110,35,1912,1890,22,2041,1890,1027,546,330,19,132,754,334,370,42
01_北海道,01470_音威子府村,Otoineppu-mura,3,706,365,341,832,-126,-15.14423,275.63,2.6,46.98017,48,44,451,211,6.23229,63.88102,29.88669,22,245,98,6.0274,67.12329,26.84932,22,206,113,6.45161,60.41056,33.13783,107.03812,705,1,347,344,3,405,344,133,91,35,2,5,189,43,55,7
01_北海道,01471_中川町,Nakagawa-cho,3,1528,805,723,1767,-239,-13.52575,594.74,2.6,54.83573,58.31818,140,791,597,9.1623,51.76702,39.07068,73,468,264,9.06832,58.13665,32.79503,67,323,333,9.26694,44.67497,46.05809,111.34163,1520,8,822,819,3,897,819,378,228,111,12,27,405,134,151,16
01_北海道,01472_幌加内町,Horokanai-cho,3,1370,681,689,1525,-155,-10.16393,767.04,1.8,54.43942,57.3,120,691,559,8.75912,50.43796,40.80292,68,370,243,9.98532,54.33186,35.68282,52,321,316,7.54717,46.58926,45.86357,98.8389,1368,2,667,663,4,690,663,353,193,113,11,36,279,126,128,7
01_北海道,01481_増毛町,Mashike-cho,3,3908,1776,2132,4497,-589,-13.09762,369.71,10.6,55.96929,60.54902,323,1857,1728,8.2651,47.51791,44.21699,172,937,667,9.68468,52.75901,37.55631,151,920,1061,7.08255,43.15197,49.76548,83.30206,3828,80,1878,1870,8,2051,1870,1003,514,307,26,156,714,412,331,66
01_北海道,01482_小平町,Obira-cho,3,2994,1431,1563,3336,-342,-10.2518,627.22,4.8,54.19205,57.93182,265,1528,1201,8.85104,51.0354,40.11356,146,791,494,10.20266,55.27603,34.52131,119,737,707,7.61356,47.15291,45.23353,91.5547,2927,67,1366,1354,12,1406,1354,671,354,224,9,84,553,252,224,59
01_北海道,01483_苫前町,Tomamae-cho,3,2936,1428,1508,3265,-329,-10.07657,454.6,6.5,54.04734,57.80556,285,1464,1187,9.70708,49.86376,40.42916,153,770,505,10.71429,53.92157,35.36415,132,694,682,8.75332,46.02122,45.22546,94.69496,2910,26,1347,1336,11,1420,1336,706,377,240,18,71,498,259,253,62
01_北海道,01484_羽幌町,Haboro-cho,3,6548,3163,3385,7327,-779,-10.63191,472.65,13.9,55.31613,59.79545,619,3097,2832,9.45327,47.29688,43.24985,337,1681,1145,10.65444,53.14575,36.19981,282,1416,1687,8.33087,41.83161,49.83752,93.44165,6526,22,3143,3137,6,3367,3137,1672,913,542,30,187,1239,671,621,97
01_北海道,01485_初山別村,Shosambetsu-mura,3,1080,518,562,1217,-137,-11.25719,279.52,3.9,54.80278,58.83333,90,569,421,8.33333,52.68519,38.98148,46,285,187,8.88031,55.01931,36.10039,44,284,234,7.82918,50.53381,41.63701,92.17082,1072,8,498,491,7,537,491,260,165,74,1,20,189,81,101,11
01_北海道,01486_遠別町,Embetsu-cho,3,2520,1222,1298,2806,-286,-10.19244,590.8,4.3,54.325,58.97826,248,1238,1034,9.84127,49.12698,41.03175,129,658,435,10.55646,53.84615,35.59738,119,580,599,9.16795,44.68413,46.14792,94.14484,2460,60,1200,1196,4,1225,1196,647,373,191,16,67,472,220,248,35
01_北海道,01487_天塩町,Teshio-cho,3,2950,1478,1472,3243,-293,-9.03484,353.56,8.3,52.58237,56.63158,300,1552,1098,10.16949,52.61017,37.22034,152,853,473,10.28417,57.71313,32.00271,148,699,625,10.05435,47.48641,42.45924,100.40761,2916,34,1425,1421,4,1502,1421,751,401,243,21,86,573,220,249,41
01_北海道,01511_猿払村,Sarufutsu-mura,3,2611,1285,1326,2684,-73,-2.71982,589.99,4.4,45.20548,46.03261,366,1629,616,14.01762,62.38989,23.59249,183,838,264,14.24125,65.21401,20.54475,183,791,352,13.8009,59.65309,26.546,96.90799,2450,161,1238,1236,2,1174,1236,595,264,269,16,46,554,131,128,45
